close,ema20,ema50,rsi14,ema_spread,price_vs_ema20,candle_range,rsi_slope,ema20_slope,volume_ratio,trend,bos,future_return,target
87168.08,87044.28775305851,86315.56078125797,45.16971027893366,0.008360020913625045,0.001420155714586023,0.004061234341745221,-2.9192925771567317,13.030762835944188,0.4175509052665481,DOWNTREND,NO_BOS,5926.760000000009,1
87516.23,87089.2346337196,86362.64584865961,50.002023435883984,0.008302331865300843,0.004879042050604661,0.006799081724612668,4.8323131569503275,44.94688066109666,0.6985216719467752,UPTREND,NO_BOS,5187.139999999999,1
87709.85,87148.34085907965,86415.4773840063,54.04647149295372,0.008355543591436391,0.006401893754468394,0.007476697315067792,4.0444480570697365,59.10622536003939,1.1735396195940067,UPTREND,NO_BOS,4239.990000000005,1
88400.01,87267.5474439292,86493.30219247664,64.91468460772035,0.008758429455523421,0.012810660949821088,0.01542002088008819,10.868213114766625,119.20658484955493,1.98631411515544,UPTREND,BOS_UP,4699.559999999998,1
88169.21,87353.4200683169,86559.02406728147,61.41564038662717,0.009009902675043077,0.0092525489531221,0.00893316385618052,-3.499044221093179,85.87262438770267,0.8982755122893613,UPTREND,NO_BOS,5011.360000000001,1
88157.55,87430.00387133434,86621.71135876063,61.40274362049686,0.0091687270412314,0.008252794328627152,0.0051723306738900516,-0.012896766130310766,76.58380301743455,0.8485179843013281,UPTREND,NO_BOS,5609.200000000012,1
88056.79,87489.69778835012,86677.98895253472,48.04314934444598,0.009218015280995364,0.006440073634865291,0.003941774393547685,-13.359594276050878,59.6939170157857,0.5308731029228706,UPTREND,NO_BOS,5087.149999999994,1
88391.27,87575.56180850725,86745.17644459219,54.28378548802289,0.009394427344635529,0.009228379584236711,0.0051957619796615066,6.240636143576914,85.8640201571252,0.4308750905671149,UPTREND,NO_BOS,5381.669999999998,1
88246.46,87639.4568743637,86804.05030951014,66.10236860647873,0.00946674308355895,0.00687849830617908,0.0052016817445141575,11.818583118455841,63.89506585645722,0.44569358228044165,UPTREND,NO_BOS,5656.990000000005,1
88476.83,87719.20669585289,86869.64951305877,75.28819830278036,0.009602030077186498,0.008562957151009062,0.0035469173115719333,9.185829696301624,79.74982148918207,0.7662486533345897,UPTREND,NO_BOS,5871.389999999999,1
88414.33,87785.40891529547,86930.22521842903,75.25549619315328,0.009672455775737292,0.007113338807233312,0.004162221214592702,-0.0327021096270812,66.20221944258083,0.5440907417618677,UPTREND,NO_BOS,5314.180000000008,1
88574.34,87860.54520907685,86994.7003079024,71.04387984054242,0.009775346913953323,0.008058708548357734,0.0032436030570479318,-4.211616352610861,75.13629378138285,0.5246306627334447,UPTREND,NO_BOS,5231.479999999996,1
88513.71,87922.75137964096,87054.26931543564,70.6986440445268,0.009811836654517403,0.0066764642489739075,0.004017908638108146,-0.34523579601561494,62.206170564109925,0.5955382523421191,UPTREND,NO_BOS,4851.909999999989,1
88614.1,87988.59410538943,87115.43914620287,74.12566750502683,0.009853454012245933,0.0070587625965909595,0.002508291569851632,3.427023460500024,65.84272574847273,0.8112022113206444,UPTREND,NO_BOS,4738.699999999997,1
88992.7,88084.2232382095,87189.05721890081,79.94184329195868,0.010058870214171347,0.010208441386658702,0.008296747935504887,5.816175786931851,95.62913282006048,1.6582240330857256,UPTREND,BOS_UP,2784.0599999999977,1
